Mes,Pais,Pais_join,Nivel tecnologico,fob_total,kg_total
11,Rusia,RUSIA,Bienes primarios,4870467.75,687225.11
11,Rusia,RUSIA,Manufacturas de baja tecnología,325423.6,16096.48
11,San Cristóbal Y Nieves,SAN CRISTOBAL Y NIEVES,Manufacturas basadas en recursos naturales,35162.69,32778.71
11,San Vicente Y Las Granadinas,SAN VICENTE Y LAS GRANADINAS,Bienes primarios,7169.620000000001,433.8
11,San Vicente Y Las Granadinas,SAN VICENTE Y LAS GRANADINAS,Manufacturas basadas en recursos naturales,128944.2,181098.42
11,San Vicente Y Las Granadinas,SAN VICENTE Y LAS GRANADINAS,Manufacturas de baja tecnología,47482.62,3612
11,Santa Lucía,SANTA LUCIA,Bienes primarios,11541.08,660.48
11,Santa Lucía,SANTA LUCIA,Manufacturas basadas en recursos naturales,66819.15,28701.12
11,Santa Lucía,SANTA LUCIA,Manufacturas de alta tecnología,677.65,34.089999999999996
11,Santa Lucía,SANTA LUCIA,Manufacturas de baja tecnología,30665.35,440.94
11,Santa Lucía,SANTA LUCIA,Manufacturas de tecnología media,6754.55,322.6
11,Santa Lucía,SANTA LUCIA,Otras transacciones,13,8.25
11,Senegal,SENEGAL,Manufacturas basadas en recursos naturales,76068.40999999999,45986.95
11,Senegal,SENEGAL,Manufacturas de alta tecnología,85504,1922
11,Senegal,SENEGAL,Manufacturas de baja tecnología,1186.39,83
11,Senegal,SENEGAL,Otras transacciones,260.12,60.1
11,Singapur,SINGAPUR,Bienes primarios,446471.87,46820.3
11,Singapur,SINGAPUR,Manufacturas basadas en recursos naturales,206732.06,2027.86
11,Singapur,SINGAPUR,Manufacturas de baja tecnología,50980.11,2501.66
11,Singapur,SINGAPUR,Manufacturas de tecnología media,253120.85,778
11,Sudáfrica,SUDAFRICA,Bienes primarios,6512.3,1507.5
11,Sudáfrica,SUDAFRICA,Manufacturas basadas en recursos naturales,26460.86,1455.35
11,Sudáfrica,SUDAFRICA,Manufacturas de baja tecnología,242281.44,49668.07
11,Sudáfrica,SUDAFRICA,Manufacturas de tecnología media,155590.75,65753.42
11,Suecia,SUECIA,Bienes primarios,5054863.61,3386499.68
11,Suecia,SUECIA,Manufacturas basadas en recursos naturales,165511.71999999997,59153.55
11,Suecia,SUECIA,Manufacturas de alta tecnología,41440,1570
11,Suecia,SUECIA,Manufacturas de tecnología media,362577.59,113439
11,Suiza,SUIZA,Bienes primarios,1034035.1699999999,801716.94
11,Suiza,SUIZA,Manufacturas basadas en recursos naturales,52922.509999999995,58925.13
11,Suiza,SUIZA,Manufacturas de alta tecnología,11640,9.33
11,Suiza,SUIZA,Manufacturas de baja tecnología,118362.65999999999,28641.16
11,Suiza,SUIZA,Manufacturas de tecnología media,281060.65,3048.3900000000003
11,Suiza,SUIZA,Otras transacciones,25477142.28,278.41
11,Surinam,SURINAM,Bienes primarios,45075,2374.7
11,Surinam,SURINAM,Manufacturas basadas en recursos naturales,328872.14999999997,458242.74
11,Surinam,SURINAM,Manufacturas de baja tecnología,89900.21999999999,10973.240000000002
11,Surinam,SURINAM,Manufacturas de tecnología media,108438.17,61231.1
11,Surinam,SURINAM,Otras transacciones,226.66,29.95
11,Tadjikistan,TADJIKISTAN,Bienes primarios,3087,660
11,Tailandia,TAILANDIA,Bienes primarios,36190.92,19001.6
11,Tailandia,TAILANDIA,Manufacturas basadas en recursos naturales,3145292.1,760175.76
11,Tailandia,TAILANDIA,Manufacturas de alta tecnología,35410.1,1997.25
11,Tailandia,TAILANDIA,Manufacturas de baja tecnología,26812.23,417.22
11,Tailandia,TAILANDIA,Manufacturas de tecnología media,44407.57,2903.2
11,Taiwán,TAIWAN,Bienes primarios,13128340.040000001,88549768.2
11,Taiwán,TAIWAN,Manufacturas basadas en recursos naturales,250684.1,24850
11,Taiwán,TAIWAN,Manufacturas de alta tecnología,2300.63,15
11,Taiwán,TAIWAN,Manufacturas de baja tecnología,2509.4,728
11,Taiwán,TAIWAN,Manufacturas de tecnología media,170406.4,20434.9
11,Territorio Autónomo De Palestina,TERRITORIO AUTONOMO DE PALESTINA,Manufacturas basadas en recursos naturales,40131,18869.76
11,Togo,TOGO,Bienes primarios,408237,281062
11,Trinidad Y Tobago,TRINIDAD Y TOBAGO,Bienes primarios,1025376.52,118585.78
11,Trinidad Y Tobago,TRINIDAD Y TOBAGO,Manufacturas basadas en recursos naturales,711148.84,842536.9400000001
11,Trinidad Y Tobago,TRINIDAD Y TOBAGO,Manufacturas de alta tecnología,316220.33999999997,109495.69
11,Trinidad Y Tobago,TRINIDAD Y TOBAGO,Manufacturas de baja tecnología,577314.46,70473.72
11,Trinidad Y Tobago,TRINIDAD Y TOBAGO,Manufacturas de tecnología media,792159.68,331295.62
11,Trinidad Y Tobago,TRINIDAD Y TOBAGO,Otras transacciones,416.7,533.54
11,Tunicia,TUNICIA,Manufacturas de baja tecnología,1095.4499999999998,89.1
11,Tunicia,TUNICIA,Manufacturas de tecnología media,5469.24,89.1
11,Turquía,TURQUIA,Bienes primarios,27805873.700000003,344223367.35
11,Turquía,TURQUIA,Manufacturas basadas en recursos naturales,44133.2,10000
11,Turquía,TURQUIA,Manufacturas de baja tecnología,113383.78,22703.68
11,Turquía,TURQUIA,Manufacturas de tecnología media,213678.61,168000
11,Ucrania,UCRANIA,Bienes primarios,373071,34341.7
11,Uganda,UGANDA,Manufacturas basadas en recursos naturales,6765.660000000001,37.47
11,Uganda,UGANDA,Manufacturas de alta tecnología,50929.88,282.06
11,Uganda,UGANDA,Manufacturas de baja tecnología,1202.78,6.659999999999999
11,Uganda,UGANDA,Manufacturas de tecnología media,1589.68,8.8
11,Uruguay,URUGUAY,Bienes primarios,233409.15,69313.89
11,Uruguay,URUGUAY,Manufacturas basadas en recursos naturales,239400.04,260246.86000000002
11,Uruguay,URUGUAY,Manufacturas de alta tecnología,257610.49,7522.88
11,Uruguay,URUGUAY,Manufacturas de baja tecnología,552007.98,171981.92
11,Uruguay,URUGUAY,Manufacturas de tecnología media,372038.85000000003,52372.23
11,Uruguay,URUGUAY,Otras transacciones,90.66,6.5
11,Uzbekistán,UZBEKISTAN,Bienes primarios,172177.01,25324.27
11,Venezuela,VENEZUELA,Bienes primarios,9202809.75,5971547.7
11,Venezuela,VENEZUELA,Manufacturas basadas en recursos naturales,18412413.46,17001389.51
11,Venezuela,VENEZUELA,Manufacturas de alta tecnología,4797353.8,541423.64
11,Venezuela,VENEZUELA,Manufacturas de baja tecnología,17527422.08,10274060.64
11,Venezuela,VENEZUELA,Manufacturas de tecnología media,29355470.56,14134875.53
11,Venezuela,VENEZUELA,Otras transacciones,9871.59,3034.06
11,Vietnam,VIETNAM,Bienes primarios,3668448.4000000004,455171
11,Vietnam,VIETNAM,Manufacturas basadas en recursos naturales,269774.45,744390
11,Vietnam,VIETNAM,Manufacturas de alta tecnología,12257.77,28
11,Vietnam,VIETNAM,Manufacturas de baja tecnología,9469.640000000001,112.18
11,Vietnam,VIETNAM,Manufacturas de tecnología media,136467,11935
11,Zimbabwe,ZIMBABWE,Manufacturas de tecnología media,2098726.82,532423
12,Alemania,ALEMANIA,Bienes primarios,54917396.08,170150210.84
12,Alemania,ALEMANIA,Manufacturas basadas en recursos naturales,5017754.24,5206119.86
12,Alemania,ALEMANIA,Manufacturas de alta tecnología,353009.36,28740.47
12,Alemania,ALEMANIA,Manufacturas de baja tecnología,2749194.31,224746.91
12,Alemania,ALEMANIA,Manufacturas de tecnología media,1975661.7000000002,469135.61
12,Alemania,ALEMANIA,Otras transacciones,555,129
12,Anguilla,ANGUILLA,Manufacturas basadas en recursos naturales,3285.27,4084.1
12,Antigua Y Barbuda,ANTIGUA Y BARBUDA,Manufacturas basadas en recursos naturales,63717.89,114738.74
12,Antigua Y Barbuda,ANTIGUA Y BARBUDA,Manufacturas de alta tecnología,58009.4,17807.71
12,Antigua Y Barbuda,ANTIGUA Y BARBUDA,Manufacturas de baja tecnología,90887.03,914.55
12,Antigua Y Barbuda,ANTIGUA Y BARBUDA,Manufacturas de tecnología media,28301,1433.4
12,Arabia Saudita,ARABIA SAUDITA,Bienes primarios,8136606.34,994971.52
12,Arabia Saudita,ARABIA SAUDITA,Manufacturas basadas en recursos naturales,56232.7,23540.29
12,Arabia Saudita,ARABIA SAUDITA,Manufacturas de alta tecnología,97517.42,455
12,Arabia Saudita,ARABIA SAUDITA,Manufacturas de baja tecnología,248022.5,33519.73
12,Arabia Saudita,ARABIA SAUDITA,Manufacturas de tecnología media,79194.98,4503.82
12,Argelia,ARGELIA,Bienes primarios,1873824.8399999999,2141800.0700000003
12,Argentina,ARGENTINA,Bienes primarios,3436476.02,10284644.61
12,Argentina,ARGENTINA,Manufacturas basadas en recursos naturales,3570630.45,4012503.2
12,Argentina,ARGENTINA,Manufacturas de alta tecnología,109090.15000000001,9609.87
12,Argentina,ARGENTINA,Manufacturas de baja tecnología,1604996.48,341000.97
12,Argentina,ARGENTINA,Manufacturas de tecnología media,8250819.7700000005,2375592.28
12,Argentina,ARGENTINA,Otras transacciones,10611.45,630.23
12,Armenia,ARMENIA,Bienes primarios,14004.120000000003,1583.75
12,Australia,AUSTRALIA,Bienes primarios,9772710.67,1044582.58
12,Australia,AUSTRALIA,Manufacturas basadas en recursos naturales,635213.39,352657.49
12,Australia,AUSTRALIA,Manufacturas de alta tecnología,71802.67,2089.68
12,Australia,AUSTRALIA,Manufacturas de baja tecnología,316292.07,19243.510000000002
12,Australia,AUSTRALIA,Manufacturas de tecnología media,570035.59,42070.48
12,Australia,AUSTRALIA,Otras transacciones,414.25,291.78000000000003
12,Austria,AUSTRIA,Bienes primarios,34267.979999999996,5393.4400000000005
12,Austria,AUSTRIA,Manufacturas basadas en recursos naturales,8790.720000000001,370.24
12,Austria,AUSTRIA,Manufacturas de baja tecnología,12600,21.9
12,Azerbaiján,AZERBAIJAN,Bienes primarios,19733.4,3745
12,Bahamas,BAHAMAS,Bienes primarios,2707.09,385
12,Bahamas,BAHAMAS,Manufacturas basadas en recursos naturales,48091.9,51604
12,Bahamas,BAHAMAS,Manufacturas de alta tecnología,57901.35000000001,26675.85
12,Bahamas,BAHAMAS,Manufacturas de baja tecnología,235780.21,19548.39
12,Bahamas,BAHAMAS,Manufacturas de tecnología media,27403.18,16208.77
12,Bahrein,BAHREIN,Bienes primarios,40892.21,4861.7
12,Bangladesh,BANGLADESH,Manufacturas basadas en recursos naturales,101112.45,378030
12,Bangladesh,BANGLADESH,Manufacturas de baja tecnología,8827.720000000001,144.2
12,Barbados,BARBADOS,Manufacturas basadas en recursos naturales,437196.39,494165.08999999997
12,Barbados,BARBADOS,Manufacturas de alta tecnología,55293.22,17612.54
12,Barbados,BARBADOS,Manufacturas de baja tecnología,359430.11,38682.47
12,Barbados,BARBADOS,Manufacturas de tecnología media,94167.62,14831.130000000001
12,Belarus,BELARUS,Bienes primarios,85173.81,16959.05
12,Belice,BELICE,Bienes primarios,43462.8,2795.28
12,Belice,BELICE,Manufacturas basadas en recursos naturales,141616.78,31754.99
12,Belice,BELICE,Manufacturas de alta tecnología,30109.11,21895.79
12,Belice,BELICE,Manufacturas de baja tecnología,2257.35,30.48
12,Belice,BELICE,Manufacturas de tecnología media,188461.38999999998,8538.87
12,Bolivia,BOLIVIA,Bienes primarios,261258.15999999997,39754.18
12,Bolivia,BOLIVIA,Manufacturas basadas en recursos naturales,2971663.07,1137438.55
12,Bolivia,BOLIVIA,Manufacturas de alta tecnología,708685.9199999999,175730.72
12,Bolivia,BOLIVIA,Manufacturas de baja tecnología,1886599.3800000001,120485.90000000001
12,Bolivia,BOLIVIA,Manufacturas de tecnología media,2356357.34,897419.59
12,Bolivia,BOLIVIA,Otras transacciones,82385.12000000001,13348.25
12,Bosnia Y Herzegovina,BOSNIA Y HERZEGOVINA,Bienes primarios,13385.77,3025.24
12,Brasil,BRASIL,Bienes primarios,59588489.81,640842456.92
12,Brasil,BRASIL,Manufacturas basadas en recursos naturales,30368486.77,105225315.81
12,Brasil,BRASIL,Manufacturas de alta tecnología,1327548.3099999998,20954.940000000002
12,Brasil,BRASIL,Manufacturas de baja tecnología,4869438.69,1067005.93
12,Brasil,BRASIL,Manufacturas de tecnología media,41297134.050000004,33673663.1
12,Brasil,BRASIL,Otras transacciones,110518.06999999999,5737.92
12,Bulgaria,BULGARIA,Bienes primarios,20972,4439
12,Bulgaria,BULGARIA,Manufacturas de baja tecnología,63148.57,989.02
12,Bulgaria,BULGARIA,Manufacturas de tecnología media,0.5,0.52
12,Bélgica,BELGICA,Bienes primarios,63834912.480000004,48293232.33
12,Bélgica,BELGICA,Manufacturas basadas en recursos naturales,6675423.18,26051412.78
12,Bélgica,BELGICA,Manufacturas de alta tecnología,38861.53,110
12,Bélgica,BELGICA,Manufacturas de baja tecnología,13661.859999999999,959.0899999999999
12,Bélgica,BELGICA,Manufacturas de tecnología media,2498898.36,83354.12
12,Bélgica,BELGICA,Otras transacciones,1060,28
12,Cabo Verde,CABO VERDE,Bienes primarios,14727.53,3945
12,Camerún,CAMERUN,Manufacturas de alta tecnología,62000,544
12,Camerún,CAMERUN,Manufacturas de baja tecnología,67470,17225
12,Canadá,CANADA,Bienes primarios,63135629.94,309275929.6
12,Canadá,CANADA,Manufacturas basadas en recursos naturales,3609820.39,3752307.5300000003
12,Canadá,CANADA,Manufacturas de alta tecnología,2086744.52,56425.37
12,Canadá,CANADA,Manufacturas de baja tecnología,1916289.49,358955.99
12,Canadá,CANADA,Manufacturas de tecnología media,1984164.73,631880.3200000001
12,Canadá,CANADA,Otras transacciones,83708492.58,1398.41
12,Chile,CHILE,Bienes primarios,60978833.97,769756830.12
12,Chile,CHILE,Manufacturas basadas en recursos naturales,13494492.44,17254663.17
12,Chile,CHILE,Manufacturas de alta tecnología,3367223.5300000003,1118493.5499999998
12,Chile,CHILE,Manufacturas de baja tecnología,7448969.850000001,1717002.16
12,Chile,CHILE,Manufacturas de tecnología media,14721221.45,4099376.47
12,Chile,CHILE,Otras transacciones,435865.32999999996,29322.7
12,China,CHINA,Bienes primarios,19236813.51,4851087.12
12,China,CHINA,Manufacturas basadas en recursos naturales,20157258.42,3566494.49
12,China,CHINA,Manufacturas de alta tecnología,1189805.02,2113
12,China,CHINA,Manufacturas de baja tecnología,1554493.6099999999,99127.01
12,China,CHINA,Manufacturas de tecnología media,23860411.66,9128363.44
12,China,CHINA,Otras transacciones,6,4
12,Chipre,CHIPRE,Bienes primarios,4720.5,365
12,Chipre,CHIPRE,Manufacturas basadas en recursos naturales,13100,4622.6500000000005
12,Chipre,CHIPRE,Manufacturas de baja tecnología,5064,10.98
12,Colombia,COLOMBIA,Bienes primarios,297540.16,12683.83
12,Colombia,COLOMBIA,Manufacturas basadas en recursos naturales,521958.96,34457.65
12,Colombia,COLOMBIA,Manufacturas de alta tecnología,76692.40999999999,784.6800000000001
12,Colombia,COLOMBIA,Manufacturas de baja tecnología,652445.17,5642.3499999999995
12,Colombia,COLOMBIA,Manufacturas de tecnología media,334.89,2.9
12,Colombia,COLOMBIA,Otras transacciones,5524.43,237.55
12,Corea del Norte,COREA DEL NORTE,Bienes primarios,7843,1343
12,Corea del Sur,COREA DEL SUR,Bienes primarios,103179032.31,1390704726.3
12,Corea del Sur,COREA DEL SUR,Manufacturas basadas en recursos naturales,1714610.1,573186.6
12,Corea del Sur,COREA DEL SUR,Manufacturas de alta tecnología,46100.6,977.8199999999999
12,Corea del Sur,COREA DEL SUR,Manufacturas de baja tecnología,48217.62,603.59
12,Corea del Sur,COREA DEL SUR,Manufacturas de tecnología media,3313644.75,982867.93
12,Costa De Marfil,COSTA DE MARFIL,Manufacturas basadas en recursos naturales,226316.75,134349.35
12,Costa De Marfil,COSTA DE MARFIL,Manufacturas de baja tecnología,136080,48636
12,Costa De Marfil,COSTA DE MARFIL,Manufacturas de tecnología media,247746.22,63430
12,Costa Rica,COSTA RICA,Bienes primarios,2080079.4400000002,1333707.22
12,Costa Rica,COSTA RICA,Manufacturas basadas en recursos naturales,6936847.6,4710299.97
12,Costa Rica,COSTA RICA,Manufacturas de alta tecnología,3006821.66,174877.61000000002
12,Costa Rica,COSTA RICA,Manufacturas de baja tecnología,8569196.85,1317624.2
12,Costa Rica,COSTA RICA,Manufacturas de tecnología media,11201110.74,2925699.91
12,Costa Rica,COSTA RICA,Otras transacciones,179507.86000000002,33282.06
12,Croacia,CROACIA,Bienes primarios,4430235.58,71261207.2
12,Croacia,CROACIA,Manufacturas basadas en recursos naturales,287819.5,94590
12,Cuba,CUBA,Bienes primarios,1662128.94,1059485.34
12,Cuba,CUBA,Manufacturas basadas en recursos naturales,2593487.71,2010744.45
12,Cuba,CUBA,Manufacturas de alta tecnología,18925.22,457.25
12,Cuba,CUBA,Manufacturas de baja tecnología,882205.21,394228.39
12,Cuba,CUBA,Manufacturas de tecnología media,953219.1799999999,225772.38999999998
12,Cuba,CUBA,Otras transacciones,65858.42,3270.5
12,Dinamarca,DINAMARCA,Bienes primarios,1425793.84,663828.5700000001
12,Dinamarca,DINAMARCA,Manufacturas basadas en recursos naturales,43057.5,26375.02
12,Dinamarca,DINAMARCA,Manufacturas de alta tecnología,7858.6,141.48
12,Dinamarca,DINAMARCA,Manufacturas de baja tecnología,30015.32,5063.4
12,Dinamarca,DINAMARCA,Manufacturas de tecnología media,385.9299999999999,4.319999999999999
12,Dominica,DOMINICA,Manufacturas basadas en recursos naturales,33518.520000000004,36852
12,Dominica,DOMINICA,Manufacturas de baja tecnología,24352.39,2869.78
12,Dominica,DOMINICA,Manufacturas de tecnología media,6425.4,14568
12,Ecuador,ECUADOR,Bienes primarios,10790803.2,4312824.15
12,Ecuador,ECUADOR,Manufacturas basadas en recursos naturales,32365422.87,30558002.53
12,Ecuador,ECUADOR,Manufacturas de alta tecnología,16165774.08,1327255.8
12,Ecuador,ECUADOR,Manufacturas de baja tecnología,30252622.78,5373695.97
12,Ecuador,ECUADOR,Manufacturas de tecnología media,78940136.15,21537780.14
12,Ecuador,ECUADOR,Otras transacciones,862159.91,66495.47
12,Egipto,EGIPTO,Bienes primarios,18624495.64,162582231.79
12,Egipto,EGIPTO,Manufacturas de alta tecnología,122280,1328.25
12,Egipto,EGIPTO,Manufacturas de baja tecnología,1143.41,67.55
12,Egipto,EGIPTO,Manufacturas de tecnología media,26101.739999999998,4079.7
12,El Salvador,EL SALVADOR,Bienes primarios,986948.5,74926.36
12,El Salvador,EL SALVADOR,Manufacturas basadas en recursos naturales,3285258.61,3188695.0300000003
12,El Salvador,EL SALVADOR,Manufacturas de alta tecnología,3743786.87,124008.22
12,El Salvador,EL SALVADOR,Manufacturas de baja tecnología,2193307.18,496476.16000000003
12,El Salvador,EL SALVADOR,Manufacturas de tecnología media,7312146.7,1897152.9500000002
12,El Salvador,EL SALVADOR,Otras transacciones,108099.55,7931.370000000001
12,Emiratos Árabes Unidos,EMIRATOS ARABES UNIDOS,Bienes primarios,13676837.739999998,775390.05
12,Emiratos Árabes Unidos,EMIRATOS ARABES UNIDOS,Manufacturas basadas en recursos naturales,1294876.23,197719.84
12,Emiratos Árabes Unidos,EMIRATOS ARABES UNIDOS,Manufacturas de alta tecnología,2180596.74,35006.4
12,Emiratos Árabes Unidos,EMIRATOS ARABES UNIDOS,Manufacturas de baja tecnología,186067.68,2201.5299999999997
12,Emiratos Árabes Unidos,EMIRATOS ARABES UNIDOS,Manufacturas de tecnología media,385284.38,10301.7
12,Emiratos Árabes Unidos,EMIRATOS ARABES UNIDOS,Otras transacciones,113074238.83,949.26
12,Eslovaquia,ESLOVAQUIA,Bienes primarios,207082.23,206739.98
12,Eslovaquia,ESLOVAQUIA,Manufacturas de baja tecnología,28574.36,4359.34
12,Eslovenia,ESLOVENIA,Bienes primarios,7498780.66,14368811.96
12,España,ESPANA,Bienes primarios,34607540.53,90855218.65
12,España,ESPANA,Manufacturas basadas en recursos naturales,20478264.310000002,22141505.48
12,España,ESPANA,Manufacturas de alta tecnología,39491.26,4769.28
12,España,ESPANA,Manufacturas de baja tecnología,2028329.73,307928.63
12,España,ESPANA,Manufacturas de tecnología media,4084590.1,1027769.72
