Mes,Departamento,Departamento_join,CIIU,fob_total,kg_total
9,Nariño,NARINO,"Fabricación de otros tipos de calzado, excepto calzado de cuero y piel",19937.75,6600
9,Nariño,NARINO,Fabricación de otros tipos de maquinaria y equipo de uso general n.c.p.,840,21.1
9,Nariño,NARINO,Fabricación de plásticos en formas primarias,57384.96,3700
9,Nariño,NARINO,Fabricación de productos metálicos para uso estructural,2192,130.43
9,Nariño,NARINO,Fabricación de sustancias y productos químicos básicos,35759.64,10795
9,Nariño,NARINO,Fabricación de vidrio y productos de vidrio,1772.6,24200.6
9,Nariño,NARINO,Otros cultivos permanentes n.c.p.,67263.98,401.5
9,Nariño,NARINO,"Procesamiento y conservación de pescados, crustáceos y moluscos",925750,1045000
9,Nariño,NARINO,Tejeduría de productos textiles,9415.59,1764
9,Nariño,NARINO,Trilla de café,8909434,1113139
9,Norte de Santander,NORTE DE SANTANDER,"Confección de artículos con materiales textiles, excepto prendas de vestir",31535.1,5034.24
9,Norte de Santander,NORTE DE SANTANDER,"Confección de prendas de vestir, excepto prendas de piel",220819.07,25992.05
9,Norte de Santander,NORTE DE SANTANDER,Cría de ganado bovino y bufalino,209000,125400
9,Norte de Santander,NORTE DE SANTANDER,"Cultivo de cereales (excepto arroz), legumbres y semillas oleaginosas",267922.35,236389
9,Norte de Santander,NORTE DE SANTANDER,Cultivo de plantas con las que se preparan bebidas,167442.1,25116
9,Norte de Santander,NORTE DE SANTANDER,Cultivo de plantas textiles,23.35,10
9,Norte de Santander,NORTE DE SANTANDER,Curtido y recurtido de cueros; recurtido y teñido de pieles,97.7,229
9,Norte de Santander,NORTE DE SANTANDER,Edición de libros,21002.75,1332.16
9,Norte de Santander,NORTE DE SANTANDER,Elaboración de alimentos preparados para animales,17773.95,33950
9,Norte de Santander,NORTE DE SANTANDER,Elaboración de almidones y productos derivados del almidón,48229.11,54452.770000000004
9,Norte de Santander,NORTE DE SANTANDER,"Elaboración de bebidas no alcohólicas, producción de aguas minerales y de otras aguas embotelladas",4879.14,6462
9,Norte de Santander,NORTE DE SANTANDER,"Elaboración de cacao, chocolate y productos de confitería",81060,16887.18
9,Norte de Santander,NORTE DE SANTANDER,Elaboración de otros productos alimenticios n.c.p.,312216.12,810287.98
9,Norte de Santander,NORTE DE SANTANDER,Elaboración de productos de molinería,177596.5,191826.48
9,Norte de Santander,NORTE DE SANTANDER,Elaboración de productos de panadería,249097.86,100187.5
9,Norte de Santander,NORTE DE SANTANDER,Elaboración de productos lácteos,29515.2,14545
9,Norte de Santander,NORTE DE SANTANDER,Extracción de hulla (carbón de piedra),45236560.11,453603315
9,Norte de Santander,NORTE DE SANTANDER,Extracción de otros minerales metalíferos no ferrosos n.c.p.,28500,98950
9,Norte de Santander,NORTE DE SANTANDER,"Extracción de piedra, arena, arcillas comunes, yeso y anhidrita",8580,66000
9,Norte de Santander,NORTE DE SANTANDER,Fabricación de abonos y compuestos inorgánicos nitrogenados,446740,699000
9,Norte de Santander,NORTE DE SANTANDER,"Fabricación de aeronaves, naves espaciales y de maquinaria conexa",39298,668.8
9,Norte de Santander,NORTE DE SANTANDER,Fabricación de aparatos de distribución y control de la energía eléctrica,5160.45,3921.23
9,Norte de Santander,NORTE DE SANTANDER,Fabricación de aparatos de uso doméstico,1919.75,571.7
9,Norte de Santander,NORTE DE SANTANDER,Fabricación de aparatos electrónicos de consumo,93.75,25
9,Norte de Santander,NORTE DE SANTANDER,"Fabricación de artículos de cuchillería, herramientas de mano y artículos de ferretería",55704.94,15170.37
9,Norte de Santander,NORTE DE SANTANDER,Fabricación de artículos de plástico n.c.p.,591636.81,383836.32
9,Norte de Santander,NORTE DE SANTANDER,Fabricación de artículos de punto y ganchillo,76480.8,6678
9,Norte de Santander,NORTE DE SANTANDER,"Fabricación de artículos de viaje, bolsos de mano y artículos similares; artículos de talabartería y guarnicionería elaborados en otros materiales",1139.72,33.86
9,Norte de Santander,NORTE DE SANTANDER,Fabricación de artículos y equipo para la práctica del deporte,9550,4674.5
9,Norte de Santander,NORTE DE SANTANDER,Fabricación de bicicletas y de sillas de ruedas para personas con discapacidad,21278.16,6990
9,Norte de Santander,NORTE DE SANTANDER,"Fabricación de calzado de cuero y piel, con cualquier tipo de suela",13338.9,843.99
9,Norte de Santander,NORTE DE SANTANDER,Fabricación de caucho sintético en formas primarias,400,520
9,Norte de Santander,NORTE DE SANTANDER,"Fabricación de cemento, cal y yeso",98285.42,720900
9,Norte de Santander,NORTE DE SANTANDER,"Fabricación de cojinetes, engranajes, trenes de engranajes y piezas de transmisión",62589.93,8538.62
9,Norte de Santander,NORTE DE SANTANDER,Fabricación de colchones y somieres,44604.81,4972.49
9,Norte de Santander,NORTE DE SANTANDER,"Fabricación de cuerdas, cordeles, cables, bramantes y redes",16641.19,875
9,Norte de Santander,NORTE DE SANTANDER,Fabricación de dispositivos de cableado,261.25,31.43
9,Norte de Santander,NORTE DE SANTANDER,Fabricación de equipo de elevación y manipulación,2000,1100
9,Norte de Santander,NORTE DE SANTANDER,"Fabricación de equipo de medición, prueba, navegación y control",9888.87,444.71000000000004
9,Norte de Santander,NORTE DE SANTANDER,Fabricación de equipos de comunicación,50,42
9,Norte de Santander,NORTE DE SANTANDER,Fabricación de equipos eléctricos de iluminación,7360.5,787
9,Norte de Santander,NORTE DE SANTANDER,Fabricación de formas básicas de caucho y otros productos de caucho n.c.p.,37129.68,8186
9,Norte de Santander,NORTE DE SANTANDER,Fabricación de formas básicas de plástico,493422.86,281255.87
9,Norte de Santander,NORTE DE SANTANDER,Fabricación de herramientas manuales con motor,122540.77,6720
9,Norte de Santander,NORTE DE SANTANDER,"Fabricación de hornos, hogares y quemadores industriales",1800,350
9,Norte de Santander,NORTE DE SANTANDER,"Fabricación de instrumentos, aparatos y materiales médicos y odontológicos (incluido mobiliario)",14739.64,22489.829999999998
9,Norte de Santander,NORTE DE SANTANDER,"Fabricación de jabones y detergentes, preparados para limpiar y pulir; perfumes y preparados de tocador",1441326.58,372282.18
9,Norte de Santander,NORTE DE SANTANDER,Fabricación de locomotoras y de material rodante para ferrocarriles,2728,935
9,Norte de Santander,NORTE DE SANTANDER,Fabricación de maquinaria agropecuaria y forestal,41200.1,11034.4
9,Norte de Santander,NORTE DE SANTANDER,"Fabricación de maquinaria para la elaboración de alimentos, bebidas y tabaco",2325.88,243
9,Norte de Santander,NORTE DE SANTANDER,"Fabricación de maquinaria para la elaboración de productos textiles, prendas de vestir y cueros",2563.56,1066
9,Norte de Santander,NORTE DE SANTANDER,Fabricación de maquinaria y equipo de oficina (excepto computadoras y equipo periférico),3780,817.8
9,Norte de Santander,NORTE DE SANTANDER,Fabricación de materiales de arcilla para la construcción,1017657.8,2904551.37
9,Norte de Santander,NORTE DE SANTANDER,Fabricación de motocicletas,10816.92,636.9
9,Norte de Santander,NORTE DE SANTANDER,"Fabricación de motores, generadores y transformadores eléctricos",30180.14,13044.3
9,Norte de Santander,NORTE DE SANTANDER,"Fabricación de motores, turbinas, y partes para motores de combustión interna",29600,2500
9,Norte de Santander,NORTE DE SANTANDER,Fabricación de muebles,83780.26,36488.01
9,Norte de Santander,NORTE DE SANTANDER,"Fabricación de otras bombas, compresores, grifos y válvulas",33977.23,8409.84
9,Norte de Santander,NORTE DE SANTANDER,Fabricación de otros artículos de papel y cartón,101276.28,38635.369999999995
9,Norte de Santander,NORTE DE SANTANDER,Fabricación de otros artículos textiles n.c.p.,26343.91,5538.75
9,Norte de Santander,NORTE DE SANTANDER,Fabricación de otros productos de cerámica y porcelana,1199,295
9,Norte de Santander,NORTE DE SANTANDER,"Fabricación de otros productos de madera; fabricación de artículos de corcho, cestería y espartería",5,3
9,Norte de Santander,NORTE DE SANTANDER,Fabricación de otros productos elaborados de metal n.c.p.,59046.9,41759.62
9,Norte de Santander,NORTE DE SANTANDER,Fabricación de otros productos minerales no metálicos n.c.p.,33414.55,3983.5
9,Norte de Santander,NORTE DE SANTANDER,Fabricación de otros productos químicos n.c.p.,408950.54,258353.59
9,Norte de Santander,NORTE DE SANTANDER,"Fabricación de otros tipos de calzado, excepto calzado de cuero y piel",570049.04,64255.08
9,Norte de Santander,NORTE DE SANTANDER,Fabricación de otros tipos de equipo eléctrico n.c.p.,7492.5,586
9,Norte de Santander,NORTE DE SANTANDER,Fabricación de otros tipos de maquinaria y equipo de uso especial n.c.p.,4942.87,3130
9,Norte de Santander,NORTE DE SANTANDER,Fabricación de otros tipos de maquinaria y equipo de uso general n.c.p.,49045.84,3712.02
9,Norte de Santander,NORTE DE SANTANDER,"Fabricación de papel y cartón ondulado (corrugado); fabricación de envases, empaques y de embalajes de papel y cartón.",82307.85,66608
9,Norte de Santander,NORTE DE SANTANDER,Fabricación de partes del calzado,84950.6,48230.52999999999
9,Norte de Santander,NORTE DE SANTANDER,"Fabricación de partes y piezas de madera, de carpintería y ebanistería para la construcción",1008,940
9,Norte de Santander,NORTE DE SANTANDER,"Fabricación de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",153729.72,48775.04
9,Norte de Santander,NORTE DE SANTANDER,"Fabricación de pilas, baterías y acumuladores eléctricos",33320,13044.3
9,Norte de Santander,NORTE DE SANTANDER,"Fabricación de pinturas, barnices y revestimientos similares, tintas para impresión y masillas",227665.3,105088.53
9,Norte de Santander,NORTE DE SANTANDER,Fabricación de plaguicidas y otros productos químicos de uso agropecuario,1183.3,8380
9,Norte de Santander,NORTE DE SANTANDER,Fabricación de plásticos en formas primarias,244817.49,273434
9,Norte de Santander,NORTE DE SANTANDER,Fabricación de productos de hornos de coque,40781049.36,223269090
9,Norte de Santander,NORTE DE SANTANDER,Fabricación de productos de la refinación del petróleo,564005.78,469118.16
9,Norte de Santander,NORTE DE SANTANDER,"Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico",607560.2899999999,4129.5599999999995
9,Norte de Santander,NORTE DE SANTANDER,Fabricación de productos refractarios,2239.12,1140
9,Norte de Santander,NORTE DE SANTANDER,Fabricación de pulpas (pastas) celulósicas; papel y cartón,183787.98,638240.93
9,Norte de Santander,NORTE DE SANTANDER,Fabricación de sustancias y productos químicos básicos,460018.07,457115
9,Norte de Santander,NORTE DE SANTANDER,Fabricación de tapetes y alfombras para pisos,1810.05,234
9,Norte de Santander,NORTE DE SANTANDER,Fabricación de tejidos de punto y ganchillo,86882.66,26520.41
9,Norte de Santander,NORTE DE SANTANDER,Fabricación de vehículos automotores y sus motores,176,28080
9,Norte de Santander,NORTE DE SANTANDER,Fabricación de vidrio y productos de vidrio,28197.73,30919
9,Norte de Santander,NORTE DE SANTANDER,Fundición de hierro y de acero,4313.78,1092
9,Norte de Santander,NORTE DE SANTANDER,Industrias básicas de hierro y de acero,3741021.28,4885901.78
9,Norte de Santander,NORTE DE SANTANDER,Industrias básicas de otros metales no ferrosos,43622.13,13429.72
9,Norte de Santander,NORTE DE SANTANDER,Otras industrias manufactureras n.c.p.,112416.13,34910.19
9,Norte de Santander,NORTE DE SANTANDER,Otros trabajos de edición,156,11.36
9,Norte de Santander,NORTE DE SANTANDER,Preparación e hilatura de fibras textiles,3340.6,455.75
9,Norte de Santander,NORTE DE SANTANDER,"Procesamiento y conservación de frutas, legumbres, hortalizas y tubérculos",578314.47,400995
9,Norte de Santander,NORTE DE SANTANDER,"Producción de malta, elaboración de cervezas y otras bebidas malteadas",11462.5,25164
9,Norte de Santander,NORTE DE SANTANDER,Tejeduría de productos textiles,4728.24,504.25
9,Putumayo,PUTUMAYO,Extracción de petróleo crudo,12968268.68,32007633
9,Quindío,QUINDIO,"Confección de artículos con materiales textiles, excepto prendas de vestir",1901.08,600.6899999999999
9,Quindío,QUINDIO,"Confección de prendas de vestir, excepto prendas de piel",3095.75,6.79
9,Quindío,QUINDIO,Cultivo de café,101222.1,9348
9,Quindío,QUINDIO,Cultivo de especias y de plantas aromáticas y medicinales,4857.120000000001,960
9,Quindío,QUINDIO,Cultivo de flor de corte,6350.9,1062
9,Quindío,QUINDIO,Cultivo de frutas tropicales y subtropicales,1795441.6400000001,1348815.6
9,Quindío,QUINDIO,"Cultivo de hortalizas, raíces y tubérculos",5712.68,1304
9,Quindío,QUINDIO,Cultivo de plantas con las que se preparan bebidas,6851.68,651
9,Quindío,QUINDIO,"Descafeinado, tostión y molienda del café",331879.73,35338.77
9,Quindío,QUINDIO,"Destilación, rectificación y mezcla de bebidas alcohólicas",25770.05,2338.2
9,Quindío,QUINDIO,Elaboración de alimentos preparados para animales,11817.58,2000
9,Quindío,QUINDIO,"Elaboración de bebidas no alcohólicas, producción de aguas minerales y de otras aguas embotelladas",30.28,22.9
9,Quindío,QUINDIO,"Elaboración de cacao, chocolate y productos de confitería",8265,500
9,Quindío,QUINDIO,Elaboración de otros productos alimenticios n.c.p.,31995.989999999998,1256.7
9,Quindío,QUINDIO,Elaboración de productos de molinería,55714.5,11432
9,Quindío,QUINDIO,Elaboración de productos de panadería,110813.36,18629.61
9,Quindío,QUINDIO,Elaboración de productos lácteos,162.72,19.68
9,Quindío,QUINDIO,Fabricación de aparatos de uso doméstico,76.04,22
9,Quindío,QUINDIO,Fabricación de artículos de plástico n.c.p.,1126.82,139.57
9,Quindío,QUINDIO,"Fabricación de artículos de viaje, bolsos de mano y artículos similares; artículos de talabartería y guarnicionería elaborados en otros materiales",1655.5,4.26
9,Quindío,QUINDIO,Fabricación de equipos eléctricos de iluminación,3929.6,178
9,Quindío,QUINDIO,"Fabricación de jabones y detergentes, preparados para limpiar y pulir; perfumes y preparados de tocador",70030.72,97857.68
9,Quindío,QUINDIO,"Fabricación de juegos, juguetes y rompecabezas",77935.26,20720.54
9,Quindío,QUINDIO,"Fabricación de maquinaria para la elaboración de alimentos, bebidas y tabaco",294.02,127
9,Quindío,QUINDIO,Fabricación de muebles,6423.790000000001,3770.25
9,Quindío,QUINDIO,"Fabricación de otras bombas, compresores, grifos y válvulas",31445,680
9,Quindío,QUINDIO,Fabricación de otros artículos de papel y cartón,61.5,163
9,Quindío,QUINDIO,Fabricación de otros productos elaborados de metal n.c.p.,451.71,1.97
9,Quindío,QUINDIO,Fabricación de otros productos químicos n.c.p.,4430,5500
9,Quindío,QUINDIO,Fabricación de otros tipos de equipo de transporte n.c.p.,2091.09,1900
9,Quindío,QUINDIO,Fabricación de otros tipos de maquinaria y equipo de uso especial n.c.p.,189.48,20
9,Quindío,QUINDIO,"Fabricación de papel y cartón ondulado (corrugado); fabricación de envases, empaques y de embalajes de papel y cartón.",156.75,76
9,Quindío,QUINDIO,Fabricación de plaguicidas y otros productos químicos de uso agropecuario,106079.40000000001,39150
9,Quindío,QUINDIO,Fabricación de pulpas (pastas) celulósicas; papel y cartón,8.1,12
9,Quindío,QUINDIO,Industrias básicas de otros metales no ferrosos,133.2,35
9,Quindío,QUINDIO,Otras industrias manufactureras n.c.p.,138,4.7
9,Quindío,QUINDIO,Otros cultivos transitorios n.c.p.,2432.45,585
9,Quindío,QUINDIO,"Procesamiento y conservación de frutas, legumbres, hortalizas y tubérculos",877034.4299999999,206271.44
9,Quindío,QUINDIO,Recolección de productos forestales diferentes a la madera,1698,138
9,Quindío,QUINDIO,Trilla de café,11712450,1376646.7
9,Risaralda,RISARALDA,"Confección de artículos con materiales textiles, excepto prendas de vestir",2606.03,96.16
9,Risaralda,RISARALDA,"Confección de prendas de vestir, excepto prendas de piel",96616.34,3802.71
9,Risaralda,RISARALDA,Cría de ganado porcino,52172.15,5910
9,Risaralda,RISARALDA,Cultivo de flor de corte,242432.16,18565.1
9,Risaralda,RISARALDA,Cultivo de frutas tropicales y subtropicales,9874570.61,4918625.28
9,Risaralda,RISARALDA,"Cultivo de hortalizas, raíces y tubérculos",3493.2,3539.6
9,Risaralda,RISARALDA,Curtido y recurtido de cueros; recurtido y teñido de pieles,147409.22999999998,38165.4
9,Risaralda,RISARALDA,"Descafeinado, tostión y molienda del café",167399.74,18329
9,Risaralda,RISARALDA,"Elaboración de bebidas no alcohólicas, producción de aguas minerales y de otras aguas embotelladas",38214.6,36227.2
9,Risaralda,RISARALDA,Elaboración de otros productos alimenticios n.c.p.,157867.6,45294.66
9,Risaralda,RISARALDA,Elaboración de panela,1154561.94,1215550.19
